Num_2017_0,Num_2017_1,Num_2017_2,Num_2017_3,Num_2017_4,Num_2017_5,Num_2017_6,Num_2017_7,Num_2017_8,Num_2017_9,Num_2017_10,Num_2017_11,Num_2017_12,Num_2017_13,Num_2017_14,Num_2017_15,Num_2017_16,Num_2017_17,Num_2017_18,Num_2017_19,Num_2017_20,F_2017_0,F_2017_1,F_2017_2,F_2017_3,F_2017_4,F_2017_5,F_2017_6,F_2017_7,F_2017_8,F_2017_9,F_2017_10,F_2017_11,F_2017_12,F_2017_13,F_2017_14,F_2017_15,F_2017_16,F_2017_17,F_2017_18,F_2017_19,Bsp_1982,Bsp_2001,Bsp_2016,Rec_1982,Rec_2001,Bloss
5382260,3064200,2723170,2734150,539677,1029450,138023,317614,198847,979261,249642,95850.5,113820,145162,84921.9,53348.3,365417,49711.6,35691.8,29795.4,97822.4,0.00164900000000001,0.013674,0.025372,0.038315,0.05029,0.06003,0.067234,0.072197,0.075449,0.077516,0.078812,0.079625,0.080142,0.080476,0.080698,0.080849,0.080953,0.081028,0.081082,0.081168,2239800,1428550,1020540,47635900,16076300,995569
4073080,2535800,2257630,2170230,421747,932415,114050,214166,284906,995172,264954,100870,105234,118075,67208.7,52642.3,366209,51199.4,44914.4,28142.5,102172,0.001138,0.011909,0.025296,0.040732,0.054645,0.065114,0.07198,0.076033,0.078258,0.079431,0.080043,0.080366,0.080541,0.080639,0.080697,0.080733,0.080755,0.08077,0.08078,0.080796,2164240,1464600,1044940,46841000,15540800,997074
5342570,3407060,1783590,2069690,435293,836690,142985,155463,234984,776170,167578,86397.1,35697.8,98987.1,58503.3,43629.8,250530,23308.2,29184.7,15980.9,61781.3,0.00217600000000001,0.023404,0.043756,0.06545,0.084142,0.097749,0.106357,0.11122,0.113756,0.115022,0.115646,0.115957,0.116117,0.116202,0.11625,0.116278,0.116295,0.116305,0.116312,0.116322,2874960,1208110,697745,53004600,16868700,660979
5077590,3337040,3075810,2405970,545700,1298310,85275,201983,269966,789427,236686,88420.9,68712.6,97704.6,60599.5,48353.7,275988,32990.4,30742.8,22462.5,60228.3,0.00106600000000001,0.013903,0.02898,0.046696,0.063227,0.076198,0.085077,0.090534,0.093639,0.095327,0.096231,0.096718,0.096987,0.09714,0.09723,0.097285,0.09732,0.097344,0.09736,0.097382,2533410,1148820,826264,49281100,16199300,816401
3445850,2631240,2155520,2181060,520989,1198490,151838,124686,135441,444371,125726,41162.7,44381.1,39484.7,24530.9,20951.8,92374.4,11617.2,7921.92,5429.73,10645.1,0.00258700000000001,0.026111,0.051399,0.081456,0.110694,0.135043,0.152917,0.164715,0.171845,0.175872,0.178044,0.179191,0.179794,0.180115,0.18029,0.180389,0.180446,0.180481,0.180503,0.180531,2031490,783869,442267,52350100,16137700,442267
5393460,2958970,2270190,2020680,386066,1178070,68359.5,209736,200323,775435,235760,62724.5,75695.8,117149,37443.5,39795.6,239020,24693.8,26722.3,11994.2,46819,0.00172800000000001,0.0162,0.031887,0.050455,0.068527,0.083717,0.095119,0.102946,0.107957,0.11101,0.112816,0.113871,0.114489,0.114857,0.115081,0.115221,0.115311,0.11537,0.115411,0.115474,1976880,1138870,746481,54556400,16225300,719717
10701100,3253010,2410600,2853440,640029,1683790,199313,210266,360641,1051110,303069,117974,113978,133357,74675.4,57054.2,331342,39266.9,43868.1,21380.7,91485.6,0.00200800000000001,0.013708,0.025371,0.037849,0.048896,0.057432,0.063387,0.067225,0.069552,0.070908,0.071682,0.072124,0.07238,0.072532,0.072625,0.072683,0.072722,0.072748,0.072765,0.072794,2342360,1356090,1092550,52586900,15471300,1092550
5562970,3386160,1964630,1649640,478432,924299,86002.6,194738,169853,568740,147944,62494.1,60504.9,57097.4,24199.7,31889.1,170912,14090.4,16316.4,12812.2,31434.3,0.00222600000000001,0.020172,0.040228,0.063505,0.0855,0.103392,0.116402,0.125089,0.130541,0.133828,0.135772,0.13692,0.137606,0.138025,0.138287,0.138457,0.13857,0.138647,0.138701,0.138783,1810530,1068550,606506,44549600,15051000,585889
3988160,3594580,2219270,2201340,435875,883880,132990,225186,275583,684359,220985,72585.8,80145.3,83918.9,42282.5,39545.2,259679,22969.8,26337.1,17874.6,54218,0.00260199999999999,0.019739,0.036932,0.05583,0.072969,0.086435,0.0959,0.101998,0.105679,0.107812,0.109024,0.109714,0.110112,0.110348,0.110492,0.110582,0.110641,0.11068,0.110707,0.110748,2354530,1213730,740505,53932300,16932200,710085
4382110,2641470,1667450,1964300,479035,1078840,114090,226346,263106,988318,237123,111151,117020,118942,113657,76421.8,497514,72221.8,47939.1,39533.4,174945,0.00165500000000002,0.014143,0.02802,0.041827,0.052403,0.059086,0.062754,0.064595,0.065483,0.065912,0.066125,0.066236,0.066297,0.066332,0.066354,0.066367,0.066376,0.066382,0.066387,0.066393,3069230,1901460,1235290,50775100,16723900,1179030
8208060,3623080,2882110,3022220,602170,1397040,147548,204942,196155,1073190,214839,72139.7,55349.5,87800.6,51721.6,26580,183207,16602,21139.9,9095.9,24157.5,0.002275,0.017613,0.031235,0.0468,0.062117,0.075592,0.086467,0.094667,0.100527,0.10455,0.107238,0.109008,0.11017,0.110937,0.111449,0.111797,0.112037,0.112207,0.112328,0.112516,2024730,877267,735325,51140500,16751600,735325
4502580,2059190,2468280,1211560,202099,368323,36438.1,45347.8,29738.3,71439,11524,2781.97,3186.1,3043.97,1179.72,732.117,3971.96,329.306,247.496,129.747,214.633,0.00869400000000001,0.093974,0.174281,0.269696,0.365812,0.450979,0.51906,0.56904,0.603253,0.625441,0.639306,0.647792,0.652954,0.65611,0.658065,0.659301,0.660099,0.660627,0.660985,0.661457,2387050,553517,122327,50443400,15833300,105157
3364670,2911560,1994080,2482850,766063,1224910,288366,246493,308998,890418,304136,106993,130408,126699,107212,81757.7,461470,50306.6,48489.4,29449.4,122770,0.00132399999999999,0.013976,0.027727,0.042034,0.053529,0.061055,0.065214,0.067232,0.068135,0.068525,0.068694,0.06877,0.068806,0.068824,0.068834,0.068839,0.068842,0.068844,0.068845,0.068847,2820670,1431470,1140710,53146400,18213900,1121940
5559440,2267300,1532230,2601860,356002,834551,109505,186729,195377,847755,147535,85895.7,95666.3,84373.8,45976.1,48928.3,346408,36473,46654.3,26061,97000.1,0.001779,0.016832,0.034982,0.054425,0.070431,0.081258,0.087529,0.090758,0.0923,0.093015,0.093347,0.093506,0.093587,0.09363,0.093653,0.093668,0.093676,0.093682,0.093686,0.093692,2404180,1466760,860414,50534500,16685500,821052
6046540,3185510,1420430,2290360,472227,1069680,135554,229838,168649,795169,199435,96996.8,71893,85683.7,55773.8,26336.8,292718,31006.9,34135.7,24162.1,86479.6,0.00153900000000001,0.016723,0.034423,0.053481,0.069362,0.080272,0.086713,0.090116,0.0918,0.092614,0.093012,0.093213,0.093319,0.093378,0.093413,0.093434,0.093447,0.093456,0.093462,0.093471,2287880,1450970,852470,48541800,15419200,830673
3160380,2912220,1594890,1834470,255036,957870,127437,159326,211460,621017,179890,74767.2,61928.3,75207.2,27904.4,46252.5,189061,26570.1,22323.9,17377.3,42115.5,0.00306200000000001,0.024067,0.044705,0.066989,0.086791,0.102,0.112416,0.118921,0.122711,0.124822,0.125974,0.126604,0.126954,0.127154,0.127272,0.127344,0.12739,0.127421,0.127441,0.127471,2658580,1119580,659069,45804600,14445800,623143
4673950,3037260,1875710,1779230,440004,904883,132629,183222,197533,800047,232085,109003,105195,101194,71130.3,42729.1,320498,37342.8,36408.8,30582.5,84590.4,0.001883,0.01677,0.034143,0.052992,0.069019,0.080398,0.087418,0.091306,0.093311,0.094311,0.094809,0.095062,0.095196,0.09527,0.095313,0.09534,0.095356,0.095367,0.095375,0.095385,2101710,1390970,881020,51383800,15865700,833020
7421060,3953530,1657570,1611350,649507,905653,157520,210964,161652,657752,183763,121407,83242.1,85893.4,51918.7,34608.5,309990,35683.6,28870.2,26171.9,89584.8,0.00139,0.014985,0.034112,0.055576,0.073303,0.084934,0.091298,0.094334,0.095662,0.096222,0.096461,0.096566,0.096615,0.096639,0.096652,0.096659,0.096663,0.096666,0.096668,0.09667,2213400,1463830,835996,47740600,15700100,805756
4264130,4240080,1643460,1912310,553094,996546,181519,218854,185623,880993,245525,92282.1,81476,96606.8,81417,69768.4,356492,33460.8,35841.9,28247.1,85041.8,0.00112500000000001,0.013967,0.031668,0.051735,0.068373,0.079187,0.084991,0.087701,0.088867,0.089353,0.089557,0.089646,0.089687,0.089707,0.089717,0.089723,0.089727,0.089729,0.08973,0.089732,2566420,1319290,910814,54890300,17333900,870766
4948660,3507040,2318210,2190930,559616,1009070,124372,234084,197273,757023,239801,123778,55077.2,97651,52884.3,50017.2,281880,27592.9,32177.6,20335,69238.1,0.00158900000000001,0.014177,0.02976,0.048191,0.065463,0.079085,0.088493,0.094358,0.09775,0.099622,0.100635,0.101183,0.101486,0.101658,0.101759,0.10182,0.10186,0.101885,0.101902,0.101929,2267620,1296490,814271,48930800,15943600,788801
6149650,2913010,1610910,2101460,372551,806101,115033,128565,196215,499410,121576,36401.1,43361.3,35608.4,19991.8,21931.5,125788,16200.7,12942,7936.41,20230.5,0.001967,0.026848,0.05517,0.08839,0.119174,0.142835,0.158412,0.167459,0.172251,0.174648,0.175818,0.17639,0.176676,0.176823,0.176901,0.176945,0.176971,0.176987,0.176996,0.177009,1931570,936560,460814,56227000,16524900,437226
2115860,2980200,3580530,2180840,637668,1021230,134390,251060,241082,959102,218284,134355,100676,96664,66122.5,55577.1,331198,37122.2,40048.6,20962.5,94111.5,0.001137,0.013039,0.027156,0.042681,0.055903,0.065194,0.070812,0.073846,0.075375,0.076122,0.076489,0.076674,0.076771,0.076824,0.076855,0.076874,0.076886,0.076894,0.076899,0.076907,2150290,1413990,1010700,47710300,15152900,990520
3647880,2391260,1778940,1269240,376530,672835,108628,136346,157915,535352,118806,61462.2,49446,47441.3,30184.5,27017.4,166270,16885.1,17103.8,10357.6,32499.3,0.00414100000000001,0.028738,0.052454,0.078987,0.103873,0.124286,0.139355,0.149573,0.156052,0.159966,0.16226,0.163588,0.164359,0.164813,0.165086,0.165254,0.165362,0.165432,0.165479,0.16555,2297190,1125060,536042,51458500,15725100,493133
9835440,4004140,2937480,2634560,564999,1004790,147082,241154,328735,811823,257697,90958.3,97350.3,84395.4,52387.8,49980.6,334483,26116.9,34255,24066,72903.5,0.00157200000000002,0.015845,0.030095,0.045571,0.059337,0.069919,0.077197,0.081799,0.084544,0.086131,0.087042,0.08757,0.087884,0.088075,0.088196,0.088275,0.088329,0.088365,0.088392,0.088431,2401440,1238600,889195,46623300,17673600,872640
5172940,2629920,1684440,2010400,340313,629130,213714,154354,157421,6e+05,167194,79097.1,51208.8,74349.3,41852.4,44706.1,217839,19147.2,25383.6,19519.9,52351.3,0.00200600000000001,0.019763,0.041632,0.066054,0.087216,0.102423,0.111904,0.117242,0.120068,0.121528,0.122287,0.122691,0.122915,0.123044,0.123122,0.123171,0.123203,0.123224,0.123239,0.123261,2429640,1261200,671997,54306300,14692200,631383
5392820,3544970,2355600,2089480,476980,1227460,167664,200930,251411,1012600,230446,95143.9,117179,165446,80355.7,63886.9,422396,55953.1,46039.9,28270.2,108492,0.00134400000000001,0.014002,0.028545,0.043962,0.056522,0.064887,0.069636,0.072033,0.073158,0.073672,0.073909,0.074022,0.074078,0.074107,0.074124,0.074134,0.07414,0.074143,0.074146,0.07415,2533490,1421730,1082000,54591900,17357800,1043600
3514620,3544510,2100880,2142500,506917,887372,115487,167793,234302,829253,250176,102686,93591.4,127156,64089.9,56219.9,389278,38961.4,50276.5,27534.7,110759,0.001635,0.015807,0.031544,0.048026,0.061633,0.071107,0.076918,0.080177,0.081912,0.082821,0.083303,0.083567,0.083716,0.083805,0.08386,0.083895,0.083919,0.083935,0.083947,0.083965,2383970,1528400,963367,53998600,16739400,920957
6059590,3220280,2989380,2663040,646213,1071440,93768.7,272906,318677,897759,179127,88422.5,115364,129819,82226.8,49792,328182,36133.1,36104.4,23576.2,79603,0.001889,0.016031,0.030076,0.04535,0.059018,0.069612,0.076971,0.081677,0.084515,0.086172,0.087128,0.087684,0.088013,0.088213,0.088338,0.08842,0.088474,0.088511,0.088537,0.088578,2441100,1301530,894765,56543200,16923900,878099
8423740,3885940,2153860,2237830,611125,1084320,170325,265533,233419,870810,272857,165547,118770,144882,63031.9,53545.3,495258,74077.5,58550.6,36952.6,172303,0.001253,0.012455,0.025587,0.039406,0.05061,0.058104,0.062438,0.064704,0.065826,0.066374,0.066646,0.066787,0.066863,0.066906,0.066932,0.066949,0.066959,0.066966,0.066971,0.066979,2435770,1867190,1199910,55072400,17053900,1159740
5567970,2866250,1631440,1834670,429102,666597,143060,293110,183353,725056,217979,105886,105501,122938,65084.1,50229.2,429166,44582.3,45473.8,34991.9,139331,0.001447,0.014321,0.033252,0.05306,0.067542,0.075599,0.079252,0.080709,0.08126,0.08147,0.081554,0.08159,0.081607,0.081615,0.08162,0.081622,0.081624,0.081625,0.081625,0.081626,2619860,1771750,1012710,55060100,16740100,946255
6588280,3418190,2297980,2264560,437508,819581,175846,188798,159464,662178,120458,43278.9,60881.1,53182.8,33266.3,28888.2,193246,17877,18459,9160.74,31412.7,0.00270800000000002,0.023362,0.043575,0.066253,0.087225,0.1039,0.115625,0.123072,0.127433,0.129841,0.131124,0.131799,0.132155,0.132347,0.132452,0.132513,0.132549,0.132571,0.132585,0.132604,2018700,983470,590020,47196800,17529100,571574
3095850,3282930,2000290,2179490,356334,1047850,154723,244286,298414,839344,235925,93102.9,106997,104135,81824.7,47234.4,424399,45558.5,36358.5,33696.2,100061,0.00195000000000001,0.016247,0.031913,0.047844,0.060543,0.069022,0.073981,0.076628,0.077973,0.078647,0.078991,0.079173,0.079274,0.079332,0.079368,0.07939,0.079405,0.079415,0.079422,0.079433,2375070,1362070,1012750,51327600,18274900,968585
5469600,3387750,1950050,2315520,468982,890748,198458,162470,257507,663777,158781,59203.6,78937.4,88142.4,48865.8,33941.8,241687,25190,24890.4,16003.4,48000.3,0.002862,0.02401,0.04257,0.062798,0.081311,0.096071,0.106583,0.113404,0.117521,0.119885,0.121205,0.121936,0.122344,0.122576,0.122711,0.122793,0.122843,0.122876,0.122897,0.122928,2461460,1128580,657458,55584000,17879000,631564
4737630,3665600,1623290,1745550,360761,981367,80669.5,169254,174769,597413,200524,58456.7,62740.7,68464.3,34227.2,32548.8,215103,23807.1,25253.2,11072.4,51626.5,0.00229799999999999,0.023222,0.045658,0.069727,0.090073,0.104345,0.112912,0.117442,0.119632,0.120641,0.1211,0.121313,0.121415,0.121467,0.121494,0.121509,0.121518,0.121524,0.121528,0.121533,2363890,1204370,662015,52122700,15653500,631140
4410300,2051920,1590720,1337000,373765,813152,103757,166856,113835,571916,151584,86791.2,55968.6,55499.8,33559.3,29145.5,208284,21594,20870.5,12703.4,42914.1,0.00323100000000001,0.029318,0.055534,0.083857,0.108461,0.126437,0.137811,0.144215,0.147526,0.149153,0.149937,0.150317,0.150506,0.150604,0.150656,0.150685,0.150703,0.150713,0.15072,0.150729,2524120,1128670,571440,52087100,17495400,526918
3695100,2605160,2297180,2620860,483698,1185150,86164.8,237548,267108,915102,224609,86029.1,94361,106588,64645.8,64274.6,393183,34679.5,42486.5,21096.9,94329.1,0.001332,0.012825,0.026161,0.041241,0.054838,0.065244,0.072292,0.076657,0.079208,0.080655,0.081472,0.08194,0.082215,0.082382,0.082486,0.082554,0.0826,0.082631,0.082653,0.082689,2425610,1430370,989232,51308400,17599000,966603
2960100,2334150,2381520,2347540,414469,1326070,217135,212542,318227,1059760,243246,131677,111816,150603,85659.6,69995.9,467372,40300.9,59009.5,42351.7,162238,0.00217000000000001,0.01491,0.027237,0.039353,0.049019,0.055656,0.059721,0.062007,0.063227,0.063866,0.064202,0.064385,0.064487,0.064548,0.064585,0.064609,0.064624,0.064635,0.064643,0.064654,2940040,1803110,1242620,52367600,16614400,1205610
5214290,3055200,1364500,1451020,388726,504447,39679.2,75754.8,60418.4,144420,24878.6,14434.4,6844.9,6233.28,2771.2,1639.06,11973.7,903.376,854.401,406.948,852.214,0.012175,0.087022,0.140311,0.199698,0.25866,0.312105,0.357127,0.392822,0.419695,0.439047,0.45247,0.461513,0.467479,0.471369,0.473896,0.475542,0.476624,0.477345,0.477832,0.478529,2000520,626729,174766,55018700,17117400,161819
4944850,3234200,1928810,1935300,416699,935490,127269,293737,142923,771312,261181,64079.5,99553.3,107917,62379.7,50609.5,363224,38214.5,42863.1,27696.6,102864,0.00189700000000001,0.018667,0.036836,0.055302,0.069785,0.07909,0.084196,0.086695,0.087842,0.088357,0.088592,0.088704,0.08876,0.08879,0.088807,0.088817,0.088823,0.088827,0.088829,0.088833,2570860,1476780,901754,54961700,16968700,856953
5046220,2849100,1951790,2169270,340468,1202270,90562.9,179644,256720,823044,230530,96218.6,56703.5,110035,46073.7,51709.8,351468,31106.4,36047.7,26976.1,79434.9,0.00193200000000002,0.015977,0.032484,0.0509,0.067097,0.079017,0.086653,0.091049,0.093397,0.094601,0.095211,0.095523,0.095689,0.095779,0.095831,0.095862,0.095882,0.095894,0.095903,0.095915,2012390,1325880,863346,54865100,18122000,827763
4389450,2268070,1458070,1913650,450556,994167,159093,188073,199300,847680,237008,101807,88439.9,101590,76160.2,54104.3,358401,32927.6,45947,25204.2,80926.7,0.00299099999999999,0.02142,0.037019,0.05342,0.068044,0.079557,0.087775,0.093202,0.096586,0.098619,0.099819,0.100527,0.100951,0.10121,0.101372,0.101476,0.101546,0.101593,0.101626,0.101677,2648070,1255220,850721,52848200,18586100,804871
3361420,2398520,1800510,1787010,394492,1021600,143204,164809,193941,578102,185341,88479.8,62288.7,87119.5,62597.3,63570.1,237971,22718.5,26653.9,16932.7,54474.3,0.00175400000000001,0.016619,0.036188,0.058686,0.078729,0.093609,0.103256,0.108925,0.112056,0.113739,0.114644,0.115142,0.115425,0.115593,0.115696,0.115762,0.115806,0.115836,0.115858,0.115889,2391640,1208540,731822,52200200,14950900,700092
7761790,4421150,1903410,3143790,555297,1220640,211843,274095,261924,1136860,253323,181786,118142,197893,94618.6,111990,567009,68286.7,72205.7,44664.1,209608,0.00148600000000002,0.012831,0.024292,0.035414,0.043847,0.049157,0.052047,0.053462,0.054115,0.054411,0.054547,0.054613,0.054646,0.054664,0.054674,0.05468,0.054684,0.054686,0.054688,0.054691,2834130,1911840,1402670,54799500,17428800,1368460
7143930,3103670,1954560,2497090,456938,1113430,203769,223307,219878,837235,185440,81022.8,86636.9,115385,46277.2,52755.2,309036,31113.2,34661.1,15940.7,69566.4,0.001942,0.016082,0.032205,0.050009,0.06567,0.077328,0.08496,0.089485,0.091988,0.093321,0.094023,0.094398,0.094604,0.094721,0.09479,0.094833,0.09486,0.094878,0.094891,0.09491,2016780,1213380,851486,51609400,17148400,830013
4022120,2058330,1777320,1833850,333917,867909,135014,123099,244487,634952,222537,78402.8,83961.6,74256.4,58550.4,44538.9,388184,39531.6,39546.8,34451.6,114716,0.00148400000000001,0.015451,0.033383,0.052618,0.068209,0.078534,0.084434,0.087496,0.089014,0.089762,0.090141,0.090341,0.090452,0.090517,0.090557,0.090582,0.090599,0.090611,0.090619,0.090631,2321890,1656510,916556,49889800,16578600,865562
4762840,2243790,1366610,1656280,331309,1066610,74047.7,144689,158715,819560,179556,84775.6,69489.1,87035,30139.9,38192.1,251948,25485.6,27335,16553.4,54076.5,0.00182300000000002,0.019754,0.039451,0.061378,0.080879,0.095544,0.105226,0.111026,0.114287,0.116068,0.117039,0.117577,0.117883,0.118065,0.118177,0.118248,0.118295,0.118327,0.118349,0.118382,2286430,1179380,732628,48772900,16522000,692495
4476500,3657830,1644830,2701760,481834,1230260,107726,259209,259244,830564,206401,81527.3,124157,97842.7,62504.6,47530.9,362140,33377.3,33561.9,29585.6,92407.9,0.00203200000000001,0.01691,0.032804,0.049289,0.062791,0.072048,0.077573,0.080544,0.082042,0.082776,0.083137,0.083319,0.083415,0.083468,0.083499,0.083517,0.083529,0.083537,0.083542,0.08355,2542520,1414750,927462,58008300,17498500,910364
3439430,2829430,1436390,2054610,542339,816273,113827,168463,236162,702307,209958,53421.1,75736.9,86058.5,44334.5,67399.3,269587,29173.9,28928.8,17150.8,67978.1,0.001745,0.019341,0.038449,0.059399,0.077525,0.090564,0.098617,0.103009,0.105196,0.106229,0.106708,0.106933,0.107042,0.107097,0.107127,0.107143,0.107152,0.107158,0.107162,0.107167,2280690,1296160,761529,49561800,15845600,729334
5849210,3169380,1787400,2748960,400942,1249780,75327.8,147940,198657,638316,184714,68690.5,78047.3,93146.4,38360,39376,264810,22788.9,27631.7,19331.8,63564.2,0.002471,0.023518,0.043136,0.06378,0.08139,0.094086,0.102032,0.106454,0.108708,0.109797,0.110311,0.110555,0.110674,0.110733,0.110765,0.110782,0.110792,0.110798,0.110802,0.110807,2835760,1258940,681984,54560000,17795900,671160
6118800,3681350,3132970,1893800,511644,740368,43278.9,153676,97178.5,260919,58323.8,22574.9,16622.8,14876.1,8259.7,5433.54,34297.9,2783.45,2349.62,1434.65,2209.73,0.00462100000000001,0.042821,0.077291,0.116589,0.154423,0.186304,0.210402,0.227038,0.237698,0.244148,0.247903,0.250043,0.251256,0.25195,0.252352,0.252592,0.252738,0.25283,0.25289,0.252966,2247820,581054,270170,49816200,17410500,270170
8125270,3210890,2810540,2284380,568286,1018300,159335,246557,243010,875460,212144,96319.6,124666,136632,75452.8,51363.7,339729,36332.7,34918.2,20076.8,79765.7,0.00189400000000001,0.015698,0.030001,0.045616,0.059487,0.07005,0.077192,0.081602,0.084163,0.0856,0.086401,0.086851,0.08711,0.087264,0.087359,0.08742,0.087459,0.087486,0.087505,0.087535,2488530,1272180,924314,51578500,16988100,895941
8713780,3061480,2164070,2430870,443071,921174,123540,173898,178212,730701,220312,67701,57070.8,79377.1,34757.1,32840.3,227022,26350.9,21022.6,13648.9,43463.1,0.00211,0.018214,0.03555,0.055519,0.074344,0.089628,0.100682,0.107975,0.112461,0.115089,0.116587,0.117435,0.117919,0.118201,0.11837,0.118474,0.11854,0.118584,0.118613,0.118658,2180380,1082680,692560,50251800,16528500,671502
6085100,2704250,1742040,1733120,418086,902292,120280,254355,251422,728871,313228,112839,118167,133848,86525.3,53969.3,373821,31240.2,48490.8,36505.5,147131,0.00138199999999999,0.013737,0.030239,0.047104,0.059842,0.067617,0.071695,0.073648,0.074554,0.07498,0.07519,0.075299,0.075359,0.075395,0.075416,0.07543,0.07544,0.075446,0.075451,0.075458,2450270,1828250,1095500,46245400,14166600,1037550
2920740,3252360,1307350,1881150,325940,930504,100064,208638,288147,903448,259683,98494.6,96833.2,105556,51347.2,74571.3,328892,38964.8,36245.2,24069.7,101218,0.001835,0.01665,0.033681,0.05164,0.06644,0.076626,0.082723,0.086011,0.087672,0.088492,0.088899,0.089108,0.08922,0.089283,0.08932,0.089343,0.089358,0.089368,0.089374,0.089385,2439660,1484970,951215,50347900,15401200,894178
4773030,2970740,1764110,1941860,422879,892988,102285,169539,201148,659846,157181,97111.4,69520.3,101698,48149.4,37752.5,273210,21313.7,28161.7,23023,65935.4,0.00207100000000002,0.019337,0.03915,0.060485,0.078458,0.091072,0.098779,0.103051,0.10529,0.106443,0.107042,0.107363,0.107541,0.107645,0.107708,0.107748,0.107774,0.107792,0.107805,0.107823,2343960,1304770,753118,53151800,16054600,718841
4392930,2566750,3033340,2214160,621659,1285700,122301,262382,270621,1059680,295455,149982,98492.5,154796,63556.5,69590.8,471189,43737.6,45498.3,35176.7,144717,0.001356,0.012331,0.025202,0.038761,0.049771,0.057131,0.061347,0.063491,0.064498,0.064955,0.065163,0.065261,0.065309,0.065334,0.065347,0.065355,0.06536,0.065363,0.065365,0.065369,2646850,1668170,1210880,48854500,17359200,1181850
4302170,3068760,1427710,2057560,345031,1079990,113639,213611,194542,1035530,211157,81460.2,102882,117996,64456.7,90755.3,325559,48600.2,41336.2,35135.5,126915,0.00131300000000001,0.013625,0.028571,0.0446,0.057876,0.067012,0.07248,0.075445,0.076965,0.077731,0.078124,0.078332,0.078447,0.078515,0.078555,0.078582,0.078599,0.078611,0.078619,0.078631,2538470,1636850,1062900,49051600,13302100,1015680
5705020,3123310,1854910,3356920,347014,1152530,181390,223338,249801,877239,314783,68209.9,91457.9,114353,67888.2,45386,293478,28801.8,26048.1,21632.8,82584.4,0.001225,0.013084,0.026872,0.042755,0.057318,0.06858,0.076199,0.080837,0.083453,0.084863,0.085611,0.086011,0.08623,0.086353,0.086426,0.08647,0.086499,0.086517,0.08653,0.086548,2372650,1414560,927510,49083600,15200400,914131
3760480,3260650,2417390,1988670,444796,1376870,137430,271485,302470,953062,320525,127176,134615,146194,56288.8,82350.3,522719,56867.4,47744.2,48757.3,165489,0.001412,0.011833,0.0253,0.039146,0.049733,0.056249,0.05966,0.061263,0.06198,0.062299,0.062446,0.062517,0.062554,0.062574,0.062586,0.062593,0.062597,0.062601,0.062603,0.062606,2570150,1780920,1286720,47508600,17649200,1241560
3057020,2555610,1599690,1813840,515252,1005390,117812,303978,241380,773395,207712,105749,110417,121122,65739.3,64341,427477,56592.9,49789.1,32938.8,148367,0.00109200000000001,0.012289,0.028403,0.045557,0.059014,0.067626,0.072432,0.074911,0.076156,0.07679,0.077124,0.07731,0.077419,0.077486,0.077529,0.077557,0.077577,0.07759,0.0776,0.077615,2657680,1783300,1072340,45203400,16047500,1025640
7712730,2307770,1801980,2024620,429694,986268,103733,240940,256081,808189,249010,106929,127966,133614,81223.4,70712.5,470710,64337.8,57922.4,44215,203652,0.00131500000000001,0.015371,0.03354,0.049727,0.05964,0.064258,0.066064,0.066723,0.066966,0.067063,0.067104,0.067124,0.067134,0.06714,0.067144,0.067146,0.067147,0.067148,0.067149,0.06715,2813950,2051270,1166940,58163100,15818300,1110530
3171570,2428210,2081250,2227520,391868,846921,126651,98972.8,169578,563493,165640,62039.5,55293.6,55673.8,31561.7,34854.4,167567,16156,18564.3,12968.4,29576.6,0.00256300000000001,0.023439,0.045391,0.070447,0.094023,0.113295,0.127468,0.137081,0.143218,0.146986,0.149253,0.150615,0.151442,0.151954,0.152279,0.152492,0.152635,0.152733,0.152803,0.152905,2047060,1012910,550216,52218500,16000200,527350
3791420,2517800,1359200,2146110,305811,631986,103833,144225,181572,583876,144678,53000.4,57989.6,81446,42194.5,37519.5,212624,24981.2,21491.8,15093.6,50560.2,0.00220700000000001,0.023352,0.045907,0.071019,0.093505,0.110578,0.121933,0.128715,0.132454,0.134417,0.135428,0.135951,0.136228,0.13638,0.136467,0.136519,0.136551,0.136571,0.136585,0.136605,2262990,1236960,617280,49620500,15483100,575753
4125360,2296230,2160790,2278130,466193,1113600,211897,300588,284991,894407,203800,97953.2,112197,133438,71307.4,75551.6,489160,45898.7,78396.9,36165,171077,0.00131900000000001,0.012845,0.027915,0.043144,0.054494,0.061316,0.064851,0.066536,0.067319,0.06769,0.067874,0.06797,0.068024,0.068055,0.068075,0.068087,0.068096,0.068102,0.068106,0.068112,3151660,1898400,1170970,53742800,17130300,1128350
3576020,3191810,2461350,2354630,629263,669574,127901,286107,247519,738989,241193,108389,60996.6,139291,54635.4,41674.5,306166,29482.4,32116.6,18088.3,78797.8,0.00207300000000002,0.017892,0.033264,0.049478,0.063568,0.074227,0.081503,0.086111,0.08889,0.09053,0.091497,0.092076,0.092431,0.092655,0.092802,0.092901,0.092969,0.093018,0.093053,0.093108,2210420,1380450,860156,52041200,15992600,831558
